Customer,Churn,Card,Start_Date,Customer_Service_Calls,Credit_Limit,Total_Revolving_Balance,Average_Open_To_Buy,Average_Utilisation_Ratio,Age,Gender,Education,Marital_Status,Dependents,Income
814314932,No,Silver,2019-10-01,4,10177.0,1748,8429.0,0.172,49.0,M,Unknown,Married,0,€50K - €80K
767799908,No,Silver,2021-10-01,2,1438.3,1055,383.3,0.734,33.0,F,Graduate,Married,3,Unknown
777105586,Yes,Silver,2018-10-01,4,4257.0,2517,1740.0,0.591,59.0,F,Graduate,Single,1,Less than €30K
721734574,No,Gold,2020-03-01,1,15471.0,1291,14180.0,0.083,44.0,M,Post LC,Married,4,€30K - €50K
810295229,No,Silver,2019-11-01,2,4072.0,1594,2478.0,0.391,47.0,F,PhD,,3,Unknown
725017649,Yes,Gold,2020-08-01,6,12203.0,0,12203.0,0.0,37.0,F,Primary level,,2,Less than €30K
784393193,No,Silver,2020-03-01,3,2558.0,2016,542.0,0.788,44.0,M,Primary level,Married,2,€80K - €100K
735224901,No,Silver,2020-01-01,2,2281.0,1677,604.0,0.735,37.0,M,Primary level,Divorced,2,€80K - €100K
719658979,No,Platinum,2019-05-01,3,34516.0,831,33685.0,0.024,53.0,M,Second level,Married,1,€100K +
781959541,No,Silver,2020-01-01,3,5426.0,1478,3948.0,0.272,50.0,M,Unknown,Married,2,€30K - €50K
725411460,,Silver,2020-01-01,3,22956.0,1407,21549.0,0.061,44.0,M,Unknown,Married,4,€50K - €80K
818283702,No,Silver,2021-06-01,2,9959.0,2377,7582.0,0.239,30.0,M,Graduate,Married,1,€80K - €100K
753703522,No,Silver,2021-09-01,3,8513.0,0,8513.0,0.0,40.0,F,Unknown,Divorced,4,Unknown
752839720,No,Silver,2018-12-01,3,4604.0,621,3983.0,0.135,60.0,F,MSc,,4,Less than €30K
760820256,No,Silver,2020-05-01,3,4874.0,2317,2557.0,0.475,39.0,M,Post LC,,1,€30K - €50K
755069459,No,Silver,2020-01-01,2,25438.0,1907,23531.0,0.075,32.0,M,Graduate,Married,2,€80K - €100K
749432865,No,Silver,2020-01-01,4,2178.0,1455,723.0,0.668,51.0,F,Graduate,Married,4,Less than €30K
795054470,No,Silver,2019-10-01,2,1457.0,563,894.0,0.386,46.0,F,Unknown,Married,3,€30K - €50K
753314931,Yes,Silver,2019-04-01,3,34516.0,550,33966.0,0.016,52.0,M,PhD,Married,3,€100K +
783671564,Yes,Silver,2021-01-01,3,14447.0,0,14447.0,0.0,,M,Primary level,Married,2,€50K - €80K
764794305,Yes,Silver,2019-01-01,3,1671.0,0,1671.0,0.0,65.0,M,Graduate,Single,0,Unknown
752221293,No,Silver,2021-03-01,3,2965.0,1635,1330.0,0.551,27.0,F,MSc,Single,1,Less than €30K
760405160,No,Silver,2019-08-01,3,16207.0,922,15285.0,0.057,52.0,M,Post LC,Married,2,€80K - €100K
791859106,Yes,Gold,2019-06-01,4,34516.0,0,34516.0,0.0,52.0,M,Primary level,Single,4,€80K - €100K
728918515,No,Silver,2019-01-01,2,14257.0,1113,13144.0,0.078,59.0,M,Graduate,Married,1,€50K - €80K
790887073,No,Silver,2019-12-01,3,3482.0,1942,1540.0,0.558,47.0,M,Primary level,Married,4,€50K - €80K
765499832,Yes,Silver,2019-11-01,3,34516.0,0,34516.0,0.0,49.0,M,Graduate,,2,€80K - €100K
733017324,No,Silver,2020-04-01,1,2256.0,0,2256.0,0.0,38.0,F,MSc,Single,1,Less than €30K
782191124,No,Silver,2020-01-01,3,2426.0,0,2426.0,0.0,34.0,F,Second level,Divorced,2,Less than €30K
710299904,No,Silver,2019-05-01,3,5721.0,0,5721.0,0.0,56.0,F,Second level,Single,4,Less than €30K
801933950,No,Silver,2020-01-01,2,2688.0,1617,1071.0,0.602,60.0,F,Second level,Single,1,Less than €30K
752862224,No,Silver,2021-04-01,2,3230.0,2517,713.0,0.779,35.0,F,Graduate,Married,2,Less than €30K
766507475,No,Silver,2019-02-01,4,2469.0,1491,978.0,0.604,,F,Graduate,Single,1,Less than €30K
807947628,No,Silver,2020-05-01,3,7832.0,1784,6048.0,0.228,53.0,F,Graduate,Married,1,Less than €30K
731999121,No,Silver,2020-01-01,2,16594.0,1931,14663.0,0.116,37.0,F,Second level,Single,1,Unknown
784515432,Yes,Silver,2020-01-01,3,6705.0,0,6705.0,0.0,59.0,M,Second level,Married,1,€50K - €80K
743110152,No,Silver,2020-07-01,1,11670.0,915,10755.0,0.078,46.0,M,Second level,Married,2,€80K - €100K
722657524,No,Silver,2019-04-01,3,12101.0,2517,9584.0,0.208,55.0,M,Primary level,Single,4,€100K +
735836621,No,Silver,2021-10-01,1,3371.0,1530,1841.0,0.454,32.0,M,Primary level,Single,1,€80K - €100K
748265887,No,Silver,2020-01-01,3,34516.0,1742,32774.0,0.05,47.0,M,Primary level,Single,4,€100K +
761231572,No,Silver,2020-08-01,1,17277.0,2151,15126.0,0.125,41.0,M,Graduate,Married,3,€50K - €80K
735922765,No,Silver,2018-11-01,3,13427.0,0,13427.0,0.0,64.0,M,Second level,Married,5,€80K - €100K
775781397,No,Silver,2019-09-01,2,4490.0,1989,2501.0,0.443,51.0,F,Second level,Married,4,Less than €30K
736766226,Yes,Silver,2020-01-01,4,5317.0,0,5317.0,0.0,41.0,F,Unknown,Single,3,€30K - €50K
743994488,No,Silver,2020-05-01,1,20633.0,1989,18644.0,0.096,52.0,M,Primary level,Single,5,€50K - €80K
783168026,Yes,Silver,2020-01-01,6,15699.0,0,15699.0,0.0,42.0,M,Second level,Single,0,€50K - €80K
805644033,No,Silver,2020-07-01,1,27670.0,0,27670.0,0.0,41.0,F,Second level,Single,2,Unknown
719151813,No,Silver,2020-01-01,3,3930.0,0,3930.0,0.0,26.0,F,Graduate,Single,0,€30K - €50K
820189703,No,Silver,2019-12-01,2,2052.0,0,2052.0,0.0,45.0,F,Second level,Divorced,3,Less than €30K
708468911,No,Silver,2019-11-01,0,34516.0,1639,32877.0,0.047,52.0,M,MSc,Single,4,€100K +
824595313,No,Silver,2020-01-01,1,7106.0,2031,5075.0,0.286,41.0,F,Second level,Divorced,1,Less than €30K
729175403,Yes,Silver,2020-01-01,3,34516.0,781,33735.0,0.023,42.0,M,Graduate,Married,3,€80K - €100K
743881082,Yes,Silver,2019-11-01,1,34516.0,397,34119.0,0.012,50.0,M,Primary level,,2,€100K +
770874368,No,Silver,2021-06-01,2,2187.0,1597,590.0,0.73,26.0,M,Unknown,Single,0,€30K - €50K
822298766,No,Silver,2020-02-01,3,2262.0,0,2262.0,0.0,47.0,F,Second level,Single,2,Less than €30K
745905799,Yes,Silver,2019-11-01,3,2655.0,2283,372.0,0.86,49.0,F,Primary level,Single,3,€30K - €50K
785736279,Yes,Silver,2020-01-01,3,3517.0,0,3517.0,0.0,44.0,F,Unknown,Single,1,Unknown
813471144,Yes,Silver,2020-01-01,4,7246.0,0,7246.0,0.0,47.0,F,Graduate,Single,3,Less than €30K
812052976,No,Silver,2019-04-01,3,1438.3,869,569.3,0.604,51.0,F,Graduate,Single,2,€30K - €50K
783414255,No,Silver,2020-02-01,3,2555.0,2117,438.0,0.829,40.0,F,Second level,Divorced,3,Less than €30K
820385931,No,Silver,2020-12-01,2,14365.0,0,14365.0,0.0,35.0,M,Graduate,Single,1,€50K - €80K
724002030,No,Silver,2021-02-01,1,2207.0,1527,680.0,0.692,34.0,F,Graduate,,1,Less than €30K
826612759,No,Silver,2020-01-01,3,6452.0,1151,5301.0,0.178,38.0,M,Post LC,Married,2,€80K - €100K
765187411,No,Silver,2019-02-01,1,9106.0,975,8131.0,0.107,53.0,M,MSc,Married,3,€80K - €100K
709747880,No,Silver,2021-07-01,1,2023.0,1587,436.0,0.784,37.0,F,Unknown,Married,2,Less than €30K
822704895,No,Silver,2020-02-01,2,3636.0,1010,2626.0,0.278,47.0,M,Post LC,Married,2,€100K +
749963008,No,Silver,2020-01-01,3,8168.0,2137,6031.0,0.262,47.0,M,Primary level,Married,1,€30K - €50K
757233566,Yes,Platinum,2020-01-01,3,34516.0,0,34516.0,0.0,44.0,M,Second level,,1,€80K - €100K
767197118,No,Silver,2020-05-01,3,2144.0,1557,587.0,0.726,39.0,F,Post LC,Single,1,Less than €30K
789346207,No,Silver,2020-12-01,1,16665.0,1147,15518.0,0.069,38.0,M,Graduate,Single,1,€80K - €100K
788761695,No,Silver,2018-08-01,2,2402.0,1728,674.0,0.719,60.0,M,Primary level,Single,0,Less than €30K
738593029,No,Silver,2020-08-01,4,12852.0,1945,10907.0,0.151,36.0,M,Graduate,Married,3,€100K +
802265344,No,Silver,2020-11-01,3,2576.0,1754,822.0,0.681,32.0,M,Second level,Married,1,€30K - €50K
822623232,No,Silver,2020-01-01,3,28253.0,0,28253.0,0.0,50.0,M,MSc,Married,0,€80K - €100K
811632693,No,Silver,2018-05-01,5,2586.0,0,2586.0,0.0,64.0,M,Graduate,Single,1,Less than €30K
730794898,No,Silver,2020-11-01,3,3174.0,2084,1090.0,0.657,32.0,F,MSc,Married,3,€30K - €50K
807923395,No,Silver,2019-09-01,1,5207.0,1121,4086.0,0.215,52.0,F,MSc,Married,2,Less than €30K
802777191,No,Silver,2020-07-01,2,14217.0,1816,12401.0,0.128,50.0,M,Primary level,Single,1,€50K - €80K
772259946,Yes,Silver,2020-01-01,3,2125.0,0,2125.0,0.0,61.0,F,Graduate,Divorced,0,Less than €30K
798443618,No,Silver,2020-07-01,2,2925.0,1447,1478.0,0.495,44.0,F,Unknown,Married,4,Less than €30K
764376380,No,Silver,2020-08-01,2,10529.0,0,10529.0,0.0,40.0,M,Graduate,Married,3,€50K - €80K
711766241,No,Silver,2020-01-01,4,5486.0,685,4801.0,0.125,49.0,F,Second level,Divorced,4,Less than €30K
790558006,No,Gold,2020-01-01,4,28564.0,2517,26047.0,0.088,49.0,M,Graduate,Single,4,€50K - €80K
737792506,Yes,Silver,2020-10-01,2,13873.0,0,13873.0,0.0,36.0,M,MSc,Married,3,€100K +
818328240,No,Silver,2019-07-01,3,18531.0,1548,16983.0,0.084,53.0,M,Second level,Single,3,€80K - €100K
803967571,No,Silver,2021-09-01,3,3665.0,0,3665.0,0.0,28.0,M,MSc,Married,0,€30K - €50K
731768900,Yes,Gold,2019-07-01,5,34516.0,0,34516.0,0.0,47.0,M,Primary level,Divorced,3,€100K +
803589283,No,Gold,2020-01-01,2,16138.0,1249,14889.0,0.077,47.0,M,Second level,Married,3,€30K - €50K
728672676,No,Silver,2021-06-01,2,25662.0,1515,24147.0,0.059,38.0,M,Graduate,Single,1,€80K - €100K
739752182,No,Silver,2019-02-01,1,6765.0,0,6765.0,0.0,58.0,F,Graduate,Married,3,Less than €30K
823765882,No,Silver,2018-06-01,2,4010.0,1504,2506.0,0.375,65.0,F,Second level,Single,1,Less than €30K
820525903,No,Silver,2019-02-01,3,2697.0,1863,834.0,0.691,55.0,F,Primary level,Divorced,1,€30K - €50K
795310859,Yes,Silver,2020-01-01,2,6921.0,0,6921.0,0.0,40.0,M,Graduate,Single,3,€80K - €100K
796782674,No,Silver,2020-05-01,3,5999.0,658,5341.0,0.11,52.0,F,Post LC,Single,5,Unknown
803694410,No,Silver,2019-09-01,1,1848.0,501,1347.0,0.271,50.0,F,Graduate,Single,3,Less than €30K
793687174,No,Gold,2020-03-01,2,17657.0,2018,15639.0,0.114,55.0,M,Second level,Married,5,€30K - €50K
715438332,No,Silver,2021-04-01,4,6315.0,1305,5010.0,0.207,,F,Graduate,Married,0,Less than €30K
713809393,No,Silver,2021-12-01,3,3558.0,816,2742.0,0.229,32.0,F,Graduate,Single,1,Unknown
809283479,No,Silver,2019-06-01,3,2781.0,1950,831.0,0.701,47.0,M,Graduate,,3,Less than €30K
717509948,No,Silver,2020-11-01,2,3471.0,2517,954.0,0.725,39.0,F,Primary level,Married,2,Less than €30K
789563136,No,Silver,2020-01-01,2,5965.0,688,5277.0,0.115,50.0,M,Post LC,Single,2,€50K - €80K
808089306,No,Silver,2021-11-01,4,5645.0,2324,3321.0,0.412,26.0,F,Unknown,Single,1,€30K - €50K
712738065,No,Silver,2019-10-01,4,24931.0,1353,23578.0,0.054,52.0,M,Graduate,Married,4,€100K +
769468909,No,Silver,2019-05-01,3,6455.0,1837,4618.0,0.285,55.0,M,Post LC,Single,3,€100K +
727056746,No,Silver,2020-05-01,2,4162.0,1641,2521.0,0.394,49.0,M,Second level,Married,5,€50K - €80K
728754015,No,Silver,2021-02-01,3,2797.0,1943,854.0,0.695,42.0,F,Graduate,Married,3,Less than €30K
734680658,No,Silver,2018-09-01,4,2564.0,2379,185.0,0.928,57.0,M,Graduate,Married,0,€80K - €100K
730393383,No,Silver,2020-01-01,1,3908.0,1629,2279.0,0.417,37.0,M,Graduate,Married,3,€30K - €50K
771902612,No,Silver,2018-05-01,5,6500.0,1786,4714.0,0.275,63.0,M,Graduate,Married,0,€30K - €50K
784864279,No,Silver,2020-01-01,3,1553.0,723,830.0,0.466,27.0,F,Unknown,Single,1,Less than €30K
713808252,No,Silver,2020-06-01,1,5228.0,1443,3785.0,0.276,36.0,M,Second level,Single,3,€80K - €100K
764978374,Yes,Silver,2020-10-01,2,1793.0,792,1001.0,0.442,37.0,F,Second level,Single,1,€30K - €50K
793350560,No,Silver,2020-01-01,2,3730.0,0,3730.0,0.0,56.0,M,Primary level,Divorced,1,€100K +
785357569,No,Silver,2019-06-01,4,21351.0,2517,18834.0,0.118,59.0,M,MSc,Married,4,€80K - €100K
774431185,No,Gold,2020-03-01,3,34516.0,1347,33169.0,0.039,45.0,M,Post LC,Married,4,€80K - €100K
738897218,No,Silver,2018-11-01,3,2800.0,2448,352.0,0.874,61.0,M,Second level,Married,0,€80K - €100K
743877483,No,Silver,2020-08-01,3,2778.0,1640,1138.0,0.59,47.0,F,Graduate,Married,4,Less than €30K
821540203,No,Silver,2020-01-01,3,6730.0,1093,5637.0,0.162,37.0,F,Second level,Single,1,Unknown
769790259,No,Silver,2018-05-01,3,1438.3,0,1438.3,0.0,62.0,M,Graduate,Single,0,€80K - €100K
723412537,No,Silver,2019-03-01,2,17218.0,1829,15389.0,0.106,59.0,M,Graduate,Single,0,€50K - €80K
744505575,Yes,Gold,2021-07-01,3,10017.0,726,9291.0,0.072,30.0,M,Graduate,Married,2,Less than €30K
716044694,Yes,Silver,2020-08-01,3,17030.0,1911,15119.0,0.112,35.0,M,MSc,,3,€80K - €100K
743413214,No,Silver,2020-01-01,4,1438.3,0,1438.3,0.0,52.0,F,Primary level,Married,2,€30K - €50K
750670771,No,Silver,2020-07-01,3,8325.0,0,8325.0,0.0,49.0,F,Unknown,Single,5,Less than €30K
713335869,No,Silver,2018-11-01,3,34516.0,1341,33175.0,0.039,58.0,M,Second level,Married,1,€80K - €100K
764170787,No,Silver,2020-09-01,1,19192.0,1507,17685.0,0.079,42.0,M,Primary level,Married,3,€100K +
736358582,No,Silver,2020-11-01,3,20803.0,1747,19056.0,0.084,42.0,M,MSc,Single,2,€50K - €80K
745193589,No,Silver,2019-08-01,3,5630.0,748,4882.0,0.133,47.0,F,Second level,Single,3,Unknown
806141170,No,Silver,2020-07-01,3,2124.0,1573,551.0,0.741,51.0,F,Graduate,Married,4,Less than €30K
741262013,No,Silver,2019-10-01,2,4409.0,1753,2656.0,0.398,45.0,M,MSc,Married,3,€30K - €50K
786840768,No,Silver,2020-01-01,3,24571.0,1955,22616.0,0.08,63.0,M,Primary level,Married,1,€80K - €100K
798315868,No,Silver,2019-06-01,5,5353.0,1594,3759.0,0.298,55.0,F,Unknown,Single,2,Less than €30K
749091844,No,Silver,2019-04-01,3,3705.0,2168,1537.0,0.585,56.0,F,Graduate,Married,4,Less than €30K
741477589,No,Silver,2019-03-01,4,2240.0,1601,639.0,0.715,53.0,F,Graduate,Single,1,Less than €30K
820692704,No,Silver,2019-02-01,3,2515.0,1922,593.0,0.764,57.0,F,Primary level,Married,3,Less than €30K
774631860,No,Silver,2019-03-01,1,4669.0,1913,2756.0,0.41,58.0,F,Graduate,Married,3,€30K - €50K
760234621,No,Silver,2019-08-01,1,20148.0,1084,19064.0,0.054,48.0,M,PhD,Single,2,€100K +
785066326,No,Silver,2020-08-01,3,1438.3,856,582.3,0.595,35.0,F,Unknown,Married,1,Less than €30K
755802687,No,Silver,2020-01-01,5,31945.0,1591,30354.0,0.05,52.0,M,Second level,Divorced,1,€100K +
736788993,Yes,Silver,2020-08-01,3,3616.0,1151,2465.0,0.318,40.0,M,Primary level,Married,3,€80K - €100K
738793588,No,Silver,2020-06-01,2,4740.0,1348,3392.0,0.284,41.0,M,Primary level,Married,3,€80K - €100K
820067839,No,Gold,2020-02-01,3,33565.0,1627,31938.0,0.048,39.0,F,Primary level,Single,3,Unknown
734538271,No,Silver,2019-08-01,2,5616.0,2410,3206.0,0.429,52.0,F,Second level,Married,2,Less than €30K
752615544,No,Silver,2020-07-01,1,3549.0,0,3549.0,0.0,42.0,F,Primary level,Married,3,Unknown
760931562,No,Silver,2021-05-01,3,13734.0,0,13734.0,0.0,31.0,M,MSc,Single,1,€30K - €50K
756705042,No,Silver,2019-04-01,2,29551.0,2095,27456.0,0.071,52.0,F,Unknown,Married,2,Unknown
759296286,No,Silver,2020-06-01,4,8434.0,2222,6212.0,0.263,39.0,M,Graduate,,3,€80K - €100K
813014099,No,Silver,2019-12-01,1,2467.0,1446,1021.0,0.586,52.0,F,Primary level,Married,5,Unknown
805795029,Yes,Silver,2019-10-01,2,3157.0,965,2192.0,0.306,46.0,F,Primary level,Divorced,3,€30K - €50K
803743617,No,Silver,2019-01-01,2,6814.0,1570,5244.0,0.23,54.0,F,Graduate,Married,1,Less than €30K
725964874,No,Silver,2020-09-01,1,1438.3,0,1438.3,0.0,42.0,F,Graduate,Single,3,Less than €30K
811871911,No,Silver,2019-01-01,2,1638.0,0,1638.0,0.0,59.0,M,Graduate,Single,0,€30K - €50K
774769012,No,Silver,2020-01-01,1,6153.0,974,5179.0,0.158,42.0,M,Graduate,Married,3,Less than €30K
744347519,No,Silver,2020-08-01,2,5983.0,1885,4098.0,0.315,38.0,M,Second level,Single,0,€80K - €100K
757938630,No,Silver,2020-01-01,3,1438.3,0,1438.3,0.0,49.0,F,Primary level,Married,3,Unknown
758730127,No,Silver,2020-01-01,0,13407.0,1341,12066.0,0.1,50.0,M,Second level,Single,4,€50K - €80K
821307440,No,Silver,2019-08-01,2,2046.0,1260,786.0,0.616,53.0,F,Graduate,Married,2,Unknown
812018424,No,Silver,2020-01-01,3,5619.0,1310,4309.0,0.233,53.0,M,Unknown,Married,2,€50K - €80K
721094665,No,Silver,2020-06-01,4,34516.0,1075,33441.0,0.031,43.0,M,Second level,Divorced,2,€80K - €100K
814014316,No,Silver,2020-03-01,1,2711.0,0,2711.0,0.0,50.0,F,Graduate,Single,4,€30K - €50K
731831788,No,Silver,2020-08-01,2,3170.0,2517,653.0,0.794,40.0,F,Graduate,Divorced,3,Less than €30K
822671977,No,Silver,2020-01-01,3,6622.0,2126,4496.0,0.321,35.0,F,Graduate,Single,1,Unknown
739217771,No,Silver,2019-10-01,1,2333.0,1414,919.0,0.606,53.0,F,PhD,Married,4,Unknown
788376075,Yes,Silver,2020-09-01,2,1601.0,0,1601.0,0.0,42.0,F,Post LC,Married,3,Less than €30K
811153726,Yes,Silver,2020-05-01,1,11508.0,0,11508.0,0.0,50.0,F,Post LC,Single,5,€30K - €50K
795895438,No,Silver,2020-01-01,2,34516.0,0,34516.0,0.0,39.0,M,Graduate,Single,3,€100K +
757231014,No,Silver,2020-11-01,0,7277.0,0,7277.0,0.0,44.0,F,Unknown,Single,3,€30K - €50K
784902486,No,Platinum,2021-01-01,2,15987.0,1992,13995.0,0.125,33.0,F,PhD,,1,Less than €30K
750246381,Yes,Silver,2020-07-01,3,10874.0,2415,8459.0,0.222,38.0,M,Second level,Single,1,€100K +
741153340,Yes,Silver,2021-07-01,2,9664.0,1983,7681.0,0.205,38.0,M,Unknown,Married,1,€30K - €50K
824040544,No,Silver,2019-04-01,1,3173.0,2517,656.0,0.793,51.0,M,MSc,Married,2,€100K +
748064331,No,Silver,2020-01-01,3,4408.0,1201,3207.0,0.272,60.0,F,Graduate,Single,1,Unknown
779701877,Yes,Silver,2019-12-01,4,2220.0,0,2220.0,0.0,48.0,F,Post LC,Married,2,Unknown
813850763,No,Silver,2019-06-01,2,7985.0,0,7985.0,0.0,50.0,F,Graduate,Married,1,Unknown
740495010,No,Silver,2020-08-01,1,6168.0,2371,3797.0,0.384,48.0,M,Second level,Married,2,€30K - €50K
764816474,Yes,Silver,2019-12-01,4,18800.0,2517,16283.0,0.134,54.0,M,Second level,Single,5,€80K - €100K
798020370,No,Silver,2019-01-01,4,2585.0,1207,1378.0,0.467,56.0,M,Graduate,Married,1,€100K +
764481621,Yes,Silver,2020-01-01,2,3031.0,2517,514.0,0.83,45.0,M,Post LC,Married,3,€80K - €100K
760661775,No,Silver,2019-02-01,3,1536.0,728,808.0,0.474,53.0,F,Second level,Single,2,€30K - €50K
765380115,No,Silver,2021-11-01,2,6746.0,1750,4996.0,0.259,33.0,M,Post LC,Married,1,€30K - €50K
736220541,No,Silver,2020-05-01,3,1834.0,1416,418.0,0.772,43.0,F,Graduate,,1,Less than €30K
797895210,No,Silver,2020-10-01,3,5341.0,0,5341.0,0.0,39.0,M,PhD,Single,2,€50K - €80K
747482976,No,Silver,2020-07-01,2,2114.0,1618,496.0,0.765,47.0,F,Graduate,Married,5,Less than €30K
778209652,No,Silver,2019-09-01,2,2259.0,954,1305.0,0.422,45.0,M,Graduate,Divorced,2,€30K - €50K
753204159,Yes,Silver,2020-05-01,3,4697.0,1046,3651.0,0.223,41.0,M,Unknown,Single,3,€50K - €80K
790960352,No,Silver,2020-01-01,3,3883.0,847,3036.0,0.218,52.0,F,Unknown,Single,5,Less than €30K
758688178,No,Silver,2019-10-01,3,11545.0,1732,9813.0,0.15,53.0,F,Primary level,,4,Unknown
779860929,Yes,Silver,2020-01-01,3,18432.0,484,17948.0,0.026,45.0,F,Graduate,Married,3,Unknown
793450254,No,Gold,2020-01-01,3,13026.0,789,12237.0,0.061,45.0,F,Unknown,Single,2,Less than €30K
746419548,No,Platinum,2020-01-01,5,23981.0,1399,22582.0,0.058,42.0,M,Graduate,Married,3,€30K - €50K
820237298,No,Silver,2020-03-01,1,6034.0,1579,4455.0,0.262,47.0,F,Second level,Divorced,4,€30K - €50K
747009639,Yes,Silver,2019-11-01,3,9234.0,0,9234.0,0.0,45.0,M,Primary level,Married,3,€80K - €100K
785280136,No,Silver,2021-05-01,2,13206.0,925,12281.0,0.07,33.0,M,Graduate,Single,1,€80K - €100K
796761871,No,Silver,2019-11-01,2,2655.0,1650,1005.0,0.621,47.0,F,Graduate,Married,4,Less than €30K
812795399,No,Silver,2019-05-01,2,2602.0,1612,990.0,0.62,50.0,F,Graduate,Married,1,Less than €30K
827447518,No,Silver,2020-01-01,0,3562.0,0,3562.0,0.0,53.0,F,Second level,Married,5,Unknown
722061281,No,Silver,2019-03-01,0,18871.0,1740,17131.0,0.092,57.0,M,Unknown,Married,2,€80K - €100K
714010143,No,Silver,2019-10-01,2,5384.0,1396,3988.0,0.259,50.0,M,Second level,Married,1,€80K - €100K
800874694,No,Silver,2019-10-01,0,8466.0,1886,6580.0,0.223,61.0,M,Graduate,Married,4,€50K - €80K
711176180,No,Silver,2020-01-01,2,4143.0,1888,2255.0,0.456,50.0,F,Graduate,Married,1,Less than €30K
824054377,Yes,Silver,2019-09-01,2,6568.0,0,6568.0,0.0,46.0,F,Graduate,,2,Less than €30K
755447707,No,Gold,2020-09-01,2,34516.0,1731,32785.0,0.05,,M,MSc,Single,5,€80K - €100K
791492890,No,Silver,2020-06-01,2,2901.0,2143,758.0,0.739,39.0,F,Post LC,Married,2,€30K - €50K
798251290,No,Silver,2020-10-01,3,6885.0,1611,5274.0,0.234,51.0,F,MSc,Single,4,€30K - €50K
781812190,No,Silver,2020-01-01,4,2527.0,2204,323.0,0.872,39.0,M,Graduate,Single,3,€50K - €80K
811768702,No,Silver,2018-05-01,2,3226.0,2073,1153.0,0.643,65.0,M,Primary level,Single,0,Less than €30K
812512733,No,Silver,2020-07-01,2,18570.0,1892,16678.0,0.102,42.0,M,Primary level,Divorced,1,€50K - €80K
784028924,No,Gold,2021-12-01,2,10332.0,948,9384.0,0.092,,F,Second level,Single,1,Less than €30K
727330006,No,Platinum,2020-03-01,2,34516.0,542,33974.0,0.016,43.0,M,Graduate,Single,4,€50K - €80K
785187957,No,Silver,2020-07-01,2,5869.0,2517,3352.0,0.429,47.0,F,Primary level,Divorced,3,€30K - €50K
738742657,No,Gold,2019-10-01,2,18524.0,1736,16788.0,0.094,43.0,F,Graduate,Single,2,€30K - €50K
824508009,Yes,Silver,2020-03-01,3,5508.0,0,5508.0,0.0,44.0,F,Graduate,,2,€30K - €50K
786168997,No,Silver,2020-01-01,2,30011.0,1232,28779.0,0.041,54.0,M,Unknown,Single,1,€80K - €100K
797079813,No,Silver,2020-06-01,0,5781.0,1168,4613.0,0.202,47.0,F,Graduate,Single,4,Less than €30K
827891668,Yes,Silver,2019-07-01,1,7953.0,0,7953.0,0.0,51.0,M,Unknown,,4,€80K - €100K
826473623,No,Silver,2020-01-01,2,9074.0,1648,7426.0,0.182,48.0,F,PhD,Married,2,€30K - €50K
734124304,No,Silver,2020-01-01,3,4850.0,1022,3828.0,0.211,48.0,F,Graduate,,3,Less than €30K
783720241,Yes,Silver,2021-12-01,4,2469.0,2410,59.0,0.976,26.0,M,Graduate,Single,0,Less than €30K
718879764,Yes,Silver,2019-06-01,3,5905.0,0,5905.0,0.0,53.0,M,Unknown,Single,2,€50K - €80K
768671959,No,Silver,2019-02-01,3,3076.0,2257,819.0,0.734,60.0,M,Post LC,,0,Less than €30K
799745316,No,Silver,2018-06-01,2,8283.0,1444,6839.0,0.174,,F,Post LC,Single,1,Less than €30K
716881169,No,Silver,2018-09-01,3,2636.0,1619,1017.0,0.614,59.0,F,Graduate,Single,1,Less than €30K
