Customer,Account
716712501,Credit Card
725098644,On Demand Deposit
725098644,Current
725098644,Credit Card
725098644,Mortgage
778316073,Current
778316073,Loan
778316073,Credit Card
778316073,Mortgage
778316073,Deposit
723292920,Credit Card
723292920,Joint
723292920,Current
723292920,Deposit
723292920,Loan
723292920,Mortgage
800302325,Current
800302325,Investment
800302325,Joint
800302325,Mortgage
800302325,On Demand Deposit
800302325,Credit Card
803447387,Deposit
803447387,Credit Card
803447387,Mortgage
803447387,Current
790890945,Credit Card
790890945,Deposit
790890945,Current
790890945,Mortgage
732823535,Credit Card
732823535,Investment
732823535,Loan
732823535,Mortgage
732823535,On Demand Deposit
732823535,Deposit
718246117,Current
718246117,Deposit
718246117,Credit Card
718246117,Mortgage
767269697,Credit Card
767269697,Investment
767269697,On Demand Deposit
767269697,Deposit
800054077,Mortgage
800054077,Loan
800054077,Joint
800054077,Credit Card
800054077,Investment
800054077,Deposit
761067663,Current
761067663,Credit Card
761067663,On Demand Deposit
810502236,Investment
810502236,Deposit
810502236,Current
810502236,Credit Card
717015552,Current
717015552,Deposit
717015552,Mortgage
717015552,Credit Card
717015552,Investment
725239974,Loan
725239974,Investment
725239974,On Demand Deposit
725239974,Credit Card
725239974,Current
725239974,Mortgage
786638374,Current
786638374,Credit Card
786638374,Deposit
792057025,Deposit
792057025,Credit Card
792057025,Mortgage
732705764,Current
732705764,Deposit
732705764,Credit Card
732705764,Investment
740531972,Investment
740531972,On Demand Deposit
740531972,Mortgage
740531972,Current
740531972,Credit Card
740531972,Deposit
736246988,Credit Card
736246988,Current
736246988,On Demand Deposit
783531323,Credit Card
783531323,On Demand Deposit
783531323,Current
783531323,Loan
783531323,Investment
783531323,Mortgage
823021742,Deposit
823021742,Current
823021742,Credit Card
715534026,Loan
715534026,On Demand Deposit
715534026,Current
715534026,Deposit
715534026,Credit Card
715534026,Investment
776955763,Loan
776955763,Credit Card
776955763,On Demand Deposit
776955763,Mortgage
776955763,Investment
776955763,Current
818159422,Current
818159422,Mortgage
818159422,Credit Card
732049008,Mortgage
732049008,Current
732049008,Credit Card
732049008,Deposit
729776028,Credit Card
729776028,Current
729776028,On Demand Deposit
748880019,Credit Card
748880019,On Demand Deposit
748880019,Current
717627179,Investment
717627179,Credit Card
717627179,Mortgage
717627179,Current
731807140,Investment
731807140,Mortgage
731807140,Credit Card
731807140,Current
731807140,Deposit
756805023,Credit Card
756805023,On Demand Deposit
756805023,Current
756805023,Investment
756805023,Joint
714494927,On Demand Deposit
714494927,Credit Card
714494927,Deposit
714494927,Loan
714494927,Investment
786069255,On Demand Deposit
786069255,Current
786069255,Credit Card
772119405,Deposit
772119405,Credit Card
772119405,Current
771023650,Mortgage
771023650,Deposit
771023650,Loan
771023650,Joint
771023650,Credit Card
771023650,Current
794431921,Credit Card
794431921,Deposit
794431921,Investment
753738665,On Demand Deposit
753738665,Credit Card
753738665,Deposit
786953975,Credit Card
786953975,Loan
786953975,Deposit
786953975,Current
786953975,Joint
786953975,Investment
796516180,Credit Card
796516180,Investment
796516180,Current
796516180,Deposit
796516180,Mortgage
784359177,Investment
784359177,Joint
784359177,Credit Card
784359177,Deposit
742657934,Credit Card
742657934,On Demand Deposit
742657934,Loan
742657934,Investment
742657934,Current
788810950,Mortgage
788810950,Credit Card
788810950,On Demand Deposit
788810950,Current
711446538,On Demand Deposit
711446538,Current
711446538,Credit Card
799773785,On Demand Deposit
799773785,Credit Card
799773785,Current
722925864,Investment
722925864,Credit Card
722925864,Mortgage
722925864,Current
794377793,On Demand Deposit
794377793,Current
794377793,Credit Card
822168687,Joint
822168687,Deposit
822168687,Mortgage
822168687,Credit Card
822168687,Investment
822168687,Current
784883110,Credit Card
784883110,Deposit
784883110,On Demand Deposit
784883110,Investment
784883110,Current
738729633,Credit Card
738729633,Current
738729633,On Demand Deposit
719745064,Credit Card
719745064,Deposit
719745064,Current
813656296,Loan
813656296,Deposit
813656296,Mortgage
813656296,Current
813656296,Investment
813656296,Credit Card
817351092,Deposit
817351092,Current
817351092,Mortgage
817351092,Loan
817351092,Credit Card
824357222,Investment
824357222,Loan
824357222,Deposit
824357222,Credit Card
775643318,On Demand Deposit
775643318,Credit Card
775643318,Deposit
722743972,Deposit
722743972,On Demand Deposit
722743972,Joint
722743972,Current
722743972,Investment
722743972,Credit Card
787042059,Investment
787042059,Credit Card
787042059,Deposit
787042059,Current
752798517,Credit Card
752798517,On Demand Deposit
752798517,Loan
752798517,Investment
752798517,Current
752798517,Deposit
748363878,Current
748363878,On Demand Deposit
748363878,Mortgage
748363878,Investment
748363878,Credit Card
793393101,Deposit
793393101,Investment
793393101,Credit Card
793393101,Current
793393101,On Demand Deposit
793393101,Loan
790245850,On Demand Deposit
790245850,Credit Card
790245850,Current
713298064,Credit Card
713298064,Current
713298064,Deposit
746919505,Credit Card
746919505,On Demand Deposit
746919505,Current
822704895,Credit Card
822704895,Mortgage
822704895,On Demand Deposit
822704895,Current
772220002,Credit Card
772220002,Deposit
772220002,Current
757083920,Current
757083920,Credit Card
757083920,Deposit
807384175,Current
807384175,Investment
807384175,On Demand Deposit
807384175,Mortgage
807384175,Credit Card
794633605,Mortgage
794633605,Joint
794633605,On Demand Deposit
794633605,Credit Card
794633605,Deposit
794633605,Investment
734918885,Deposit
734918885,Investment
734918885,Current
734918885,Credit Card
713032557,Credit Card
713032557,Current
732217849,Current
732217849,On Demand Deposit
732217849,Mortgage
732217849,Credit Card
737995476,Current
737995476,Mortgage
737995476,Credit Card
737995476,On Demand Deposit
748960247,Deposit
748960247,Mortgage
748960247,Credit Card
748960247,Current
755689786,Investment
755689786,Deposit
755689786,Joint
755689786,Credit Card
755689786,Current
755689786,Deposit
709875519,Credit Card
709875519,Investment
709875519,Mortgage
709875519,Current
709875519,On Demand Deposit
737123387,Mortgage
737123387,Current
737123387,Investment
737123387,Credit Card
792752696,Current
792752696,On Demand Deposit
792752696,Mortgage
792752696,Investment
792752696,Credit Card
811763888,Current
811763888,Deposit
811763888,Credit Card
712424327,On Demand Deposit
712424327,Investment
712424327,Current
712424327,Credit Card
737135378,Current
737135378,Deposit
737135378,Credit Card
725703441,Current
725703441,Credit Card
725703441,On Demand Deposit
827227946,Investment
827227946,Deposit
827227946,Current
827227946,Credit Card
827227946,Mortgage
797815800,Investment
797815800,Loan
797815800,Current
797815800,On Demand Deposit
797815800,Credit Card
712914079,On Demand Deposit
712914079,Credit Card
712914079,Current
712914079,Investment
722330804,On Demand Deposit
722330804,Credit Card
722330804,Current
722330804,Investment
800991105,Current
800991105,Deposit
800991105,Mortgage
800991105,Credit Card
812417043,Current
812417043,Mortgage
812417043,Credit Card
812417043,Deposit
770874368,Loan
770874368,Investment
770874368,Deposit
770874368,Credit Card
770874368,Loan
773849527,Joint
773849527,Investment
773849527,Deposit
773849527,Loan
773849527,Current
773849527,Credit Card
783671564,Credit Card
783671564,Current
813563001,Joint
813563001,Loan
813563001,Credit Card
813563001,Mortgage
813563001,Current
813563001,On Demand Deposit
793264323,Investment
793264323,Current
793264323,On Demand Deposit
793264323,Investment
793264323,Credit Card
793264323,Deposit
762235268,Credit Card
762235268,Current
762235268,On Demand Deposit
770195259,Credit Card
770195259,On Demand Deposit
770195259,Current
770195259,Mortgage
770195259,Investment
721573781,On Demand Deposit
721573781,Credit Card
721573781,Current
776639479,Credit Card
776639479,Loan
776639479,Investment
776639479,Joint
776639479,Deposit
776639479,Current
726823511,Current
726823511,Credit Card
726823511,Deposit
730742632,Investment
730742632,On Demand Deposit
730742632,Current
730742632,Credit Card
717806874,Credit Card
717806874,Deposit
717806874,Investment
717806874,On Demand Deposit
717806874,Loan
717806874,Current
714596534,Credit Card
714596534,Joint
714596534,Investment
714596534,On Demand Deposit
714596534,Mortgage
714596534,Current
814115994,Current
814115994,On Demand Deposit
814115994,Mortgage
814115994,Credit Card
764058712,Current
764058712,Credit Card
764058712,On Demand Deposit
715059772,Mortgage
715059772,Loan
715059772,Deposit
715059772,Current
715059772,On Demand Deposit
715059772,Credit Card
817341618,Investment
817341618,Credit Card
817341618,Loan
817341618,Current
817341618,Deposit
801643705,Mortgage
801643705,Investment
801643705,Credit Card
801643705,Current
801643705,On Demand Deposit
778533044,Credit Card
778533044,Current
778533044,Deposit
817971664,Credit Card
817971664,Deposit
817971664,On Demand Deposit
785676838,On Demand Deposit
785676838,Credit Card
785676838,Current
754677960,Mortgage
754677960,Credit Card
754677960,On Demand Deposit
754677960,Current
713431463,Current
713431463,Deposit
713431463,Mortgage
713431463,Investment
713431463,Credit Card
713431463,On Demand Deposit
778346199,Investment
778346199,Deposit
778346199,On Demand Deposit
778346199,Current
778346199,Credit Card
778346199,Mortgage
827752221,Current
827752221,On Demand Deposit
827752221,Loan
827752221,Credit Card
827752221,Investment
827752221,Mortgage
819611957,Investment
819611957,Credit Card
819611957,Current
819611957,Deposit
819611957,Loan
716940821,Mortgage
716940821,Credit Card
716940821,Investment
716940821,Current
716940821,On Demand Deposit
816614052,Credit Card
816614052,On Demand Deposit
816614052,Current
798109267,Loan
798109267,Deposit
798109267,Joint
798109267,Credit Card
798109267,Investment
798109267,Mortgage
794627159,Credit Card
794627159,Deposit
794627159,Current
818844305,Credit Card
818844305,Current
818844305,Investment
818844305,Deposit
708914796,Credit Card
708914796,Deposit
708914796,Current
708914796,Investment
819134166,On Demand Deposit
819134166,Current
819134166,Credit Card
819134166,Mortgage
787407616,Current
787407616,Deposit
787407616,Credit Card
817511117,Investment
817511117,Current
817511117,On Demand Deposit
817511117,Credit Card
817511117,Mortgage
817511117,Loan
745634223,Current
745634223,Deposit
745634223,Credit Card
761700663,On Demand Deposit
761700663,Deposit
761700663,Credit Card
761700663,Current
761700663,Loan
761700663,Investment
824994354,Mortgage
824994354,Deposit
824994354,Credit Card
824994354,Current
730912464,Credit Card
730912464,Deposit
730912464,Current
754260716,Credit Card
754260716,Joint
754260716,Mortgage
754260716,On Demand Deposit
754260716,Deposit
754260716,Investment
714249688,Mortgage
714249688,Current
714249688,Joint
714249688,On Demand Deposit
714249688,Credit Card
714249688,Investment
819991405,Mortgage
819991405,On Demand Deposit
819991405,Credit Card
819991405,Current
819991405,Loan
812221302,Current
812221302,Credit Card
812221302,On Demand Deposit
826233374,Credit Card
826233374,Loan
826233374,Investment
826233374,Current
826233374,Deposit
826233374,Joint
774618889,Current
774618889,Credit Card
774618889,Investment
774618889,On Demand Deposit
713551760,Credit Card
713551760,Deposit
713551760,Current
784194172,Deposit
784194172,Investment
784194172,Current
784194172,Credit Card
742620433,Joint
742620433,Investment
742620433,Current
742620433,Mortgage
742620433,Credit Card
742620433,On Demand Deposit
724179867,Current
724179867,On Demand Deposit
724179867,Credit Card
765825376,Investment
765825376,Current
765825376,Credit Card
765825376,Deposit
765825376,Loan
765825376,Joint
796920579,Credit Card
796920579,On Demand Deposit
796920579,Current
812441720,Deposit
812441720,Credit Card
812441720,Current
789658734,On Demand Deposit
789658734,Credit Card
789658734,Current
789658734,Investment
789658734,Joint
757078108,Mortgage
757078108,Current
757078108,Investment
757078108,Credit Card
757078108,Deposit
757078108,Loan
735068759,Deposit
735068759,Investment
735068759,Loan
735068759,Current
735068759,Joint
735068759,Credit Card
774431185,On Demand Deposit
774431185,Investment
774431185,Current
774431185,Credit Card
744726214,Deposit
744726214,Credit Card
744726214,Current
812194025,Current
812194025,Joint
812194025,Credit Card
812194025,Loan
812194025,On Demand Deposit
812194025,Investment
729922935,Mortgage
729922935,Current
729922935,Credit Card
729922935,Investment
729922935,On Demand Deposit
784873876,Deposit
784873876,Current
784873876,Investment
784873876,Credit Card
784873876,Loan
781959541,Deposit
781959541,Current
781959541,Credit Card
823092765,Mortgage
823092765,Investment
823092765,On Demand Deposit
823092765,Current
823092765,Credit Card
823092765,Loan
746352790,Credit Card
746352790,Deposit
746352790,Current
817890778,Credit Card
817890778,Deposit
817890778,Current
741989739,Credit Card
741989739,Deposit
741989739,Current
741989739,Mortgage
741989739,Loan
756171310,Credit Card
756171310,Current
756171310,Investment
756171310,Deposit
741822422,On Demand Deposit
741822422,Current
741822422,Credit Card
759913497,Deposit
759913497,Current
759913497,Mortgage
759913497,Credit Card
759913497,Investment
756958409,Current
756958409,On Demand Deposit
756958409,Credit Card
756958409,Investment
732032194,Credit Card
732032194,On Demand Deposit
732032194,Investment
732032194,Current
731303006,Mortgage
731303006,Loan
731303006,On Demand Deposit
731303006,Investment
731303006,Current
731303006,Credit Card
805957846,Deposit
805957846,Current
805957846,Investment
805957846,Credit Card
805957846,On Demand Deposit
